,genes,stability
561,ALDH1L2,0.2948978586288965
562,ALDH2,0.4475819916443652
563,ALDH3A1,0.25341636521176525
564,ALDH3A2,0.3947486511716071
565,ALDH3B1,0.4230707299113773
566,ALDH3B2,0.022452288639477562
567,ALDH4A1,0.32014267592953793
568,ALDH5A1,0.3646173387405732
569,ALDH6A1,0.3700418114243484
570,ALDH7A1,0.45507500751101815
571,ALDH8A1,0.12080638691950503
572,ALDH9A1,0.5808527379650866
573,ALDOA,0.13827529321781254
574,ALDOB,0.40273611510268886
575,ALDOC,0.27621531643023156
576,ALG1,0.1894946667073885
577,ALG10,0.11017675315999481
578,ALG10B,0.2895322705770101
579,ALG11,0.013364419526375732
580,ALG12,0.2571780045970647
581,ALG13,0.5361009999345343
582,ALG14,0.21077900230010663
583,ALG1L,0.2804519100351656
584,ALG1L2,0.11244673244634659
585,ALG1L9P,0.38428781569521886
586,ALG2,0.052955431852982154
587,ALG3,0.484405185272648
588,ALG5,0.39017490638008445
589,ALG6,0.1341159332399947
590,ALG8,0.2995410415669865
591,ALG9,0.20645718362136478
592,ALK,0.5090292400204397
593,ALKAL1,-0.021920954171898287
594,ALKAL2,0.6740842506246036
595,ALKBH1,0.21123230437911994
596,ALKBH2,0.3121924183518513
597,ALKBH3,0.2938979568367553
598,ALKBH4,0.25371649978398947
599,ALKBH5,0.25419212817906556
600,ALKBH6,0.1955590362174822
601,ALKBH7,0.2628148305111681
602,ALKBH8,0.29015974621724155
603,ALLC,0.018418212881930785
604,ALMS1,0.271663123091626
605,ALMS1P1,0.4181255761664422
606,ALOX12,0.14645184949783602
607,ALOX12B,0.2547122871471339
608,ALOX12P2,0.27034460980529024
609,ALOX15,-0.009485540199599712
610,ALOX15B,0.32879718306494027
611,ALOX5,0.5072332323578189
612,ALOX5AP,0.4355317712993569
613,ALOXE3,0.1480006263070095
614,ALPI,0.11170450580211129
615,ALPK1,0.39324251139560007
616,ALPK2,0.10521671974561703
617,ALPK3,0.32918349099158595
618,ALPL,0.5792810923902967
619,ALPP,0.14779546794981005
620,ALPPL2,0.11028418105266735
621,ALS2,0.4503155078921557
622,ALS2CL,0.20803812462149976
623,ALS2CR12,0.2624050440493975
624,ALX1,0.18219068370947852
625,ALX3,0.40365995412354266
626,ALX4,0.09816179977500115
627,ALYREF,0.1421819347190946
628,AMACR,0.2071152738288683
629,AMBN,0.4223891432438738
630,AMBP,0.03324692490306761
631,AMBRA1,0.30959243531477654
632,AMD1,0.2221695921664715
633,AMDHD1,0.6316237244963653
634,AMDHD2,-0.00914278384807834
635,AMELX,0.1030506291440944
636,AMELY,0.031860168916825755
637,AMER1,0.37943557487365787
638,AMER2,0.24263479735844332
639,AMER3,0.37882538540866373
640,AMFR,0.3375255210357233
641,AMH,0.2901136752604297
642,AMHR2,0.02404536655132056
643,AMIGO1,0.5563035796279086
644,AMIGO2,0.7288702618723685
645,AMIGO3,0.33644041679267195
646,AMMECR1,0.5161886105480525
647,AMMECR1L,0.302589638804918
648,AMN,0.23155058097604858
649,AMN1,0.6702797297830703
650,AMOT,0.38208761366104427
651,AMOTL1,0.2916183579521957
652,AMOTL2,0.30583073418050616
653,AMPD1,0.022671775900534086
654,AMPD2,0.38035960547027126
655,AMPD3,0.4187018731852072
656,AMPH,0.5107866051479504
657,AMT,0.4375423917317824
658,AMTN,0.2737772273554311
659,AMY2A,0.32491818037658826
660,AMZ1,0.5737091220154557
661,AMZ2,0.38853626812922315
662,AMZ2P1,0.3925415458831776
663,ANAPC1,0.23079343452232698
664,ANAPC10,0.15605280386288686
665,ANAPC11,0.36372104847402464
666,ANAPC13,0.31386410938572096
667,ANAPC15,0.4366765723336152
668,ANAPC16,0.09746765957506016
669,ANAPC2,0.3567440585165365
670,ANAPC4,0.5070478405399828
671,ANAPC5,0.18997977834342925
672,ANAPC7,0.35795511552271564
673,ANG,0.31265073121399367
674,ANGEL1,0.30896541656993176
675,ANGEL2,0.3262964030108326
676,ANGPT1,0.47595360354413546
677,ANGPT2,0.40401644859526514
678,ANGPT4,0.16954376139846974
679,ANGPTL1,0.28409385358094047
680,ANGPTL2,0.3988848241914495
681,ANGPTL3,-0.012144560863775303
682,ANGPTL4,0.3090628860072566
683,ANGPTL5,0.0674612955913941
684,ANGPTL6,0.2526424619280984
685,ANGPTL7,0.14277973235608984
686,ANGPTL8,0.6941560846139172
687,ANHX,0.2922282910219313
688,ANK1,0.8187100257122165
689,ANK2,0.26222218897030675
690,ANK3,0.4006162532049512
691,ANKAR,0.1715647913934522
692,ANKDD1A,0.40407084542907484
693,ANKEF1,0.2564150847209479
694,ANKFN1,0.5620762789694711
695,ANKFY1,0.43404824405532444
696,ANKH,0.7725552679632725
697,ANKHD1,0.31402422525596996
698,ANKIB1,0.28284526550449895
699,ANKK1,0.26381669105976835
700,ANKLE1,-0.0028518803371477943
701,ANKLE2,0.4674019580469848
702,ANKMY1,0.09473720810047569
703,ANKMY2,0.34898187840966305
704,ANKRA2,0.19932070721343156
705,ANKRD1,0.03557450125189045
706,ANKRD10,0.35687091676530025
707,ANKRD11,0.17350435148846485
708,ANKRD12,0.10625870555868527
709,ANKRD13A,0.3543720973554659
710,ANKRD13B,0.20031790157300045
711,ANKRD13C,0.08082323842240399
712,ANKRD13D,0.09358731197257268
713,ANKRD16,0.26494904434395267
714,ANKRD17,0.05084365228268243
715,ANKRD18A,0.3735313879526056
716,ANKRD18B,0.373851251326651
717,ANKRD18CP,0.2950926702648121
718,ANKRD18DP,0.60800707108611
719,ANKRD19P,0.6122329070930557
720,ANKRD2,0.14332031875753692
721,ANKRD20A11P,0.34342055573538327
722,ANKRD20A12P,0.24944582893025533
723,ANKRD20A4-ANKRD20A20P,0.354262521224555
724,ANKRD20A5P,0.2641199259897295
725,ANKRD20A8P,0.4113790680232549
726,ANKRD20A9P,0.2787576898417032
727,ANKRD22,0.059180122520365905
728,ANKRD23,0.2207911494912222
729,ANKRD24,0.6963760777700579
730,ANKRD26,0.49403539504921273
731,ANKRD27,0.37188810056193666
732,ANKRD28,0.406367252629536
733,ANKRD29,0.6600930249312067
734,ANKRD30A,0.06815021455033123
735,ANKRD30B,0.613755285713705
736,ANKRD30BL,0.5018077510091101
737,ANKRD30BP2,0.38803393126411173
738,ANKRD30BP3,-0.022875972650320944
739,ANKRD31,0.060535276829698996
740,ANKRD33,0.21223873220020106
741,ANKRD33B,0.529012092689502
742,ANKRD34A,0.5083566102737664
743,ANKRD34B,0.4900149916190746
744,ANKRD34C,0.641796700773297
745,ANKRD35,0.24423813980282574
746,ANKRD36B,0.22583221218274901
747,ANKRD36BP1,0.23060324309413222
748,ANKRD36BP2,0.3769787377089212
749,ANKRD36C,0.2627713135496957
750,ANKRD37,0.4647901621342694
751,ANKRD39,0.3341019478485064
752,ANKRD40,0.18104242368964682
753,ANKRD42,0.35357651872862467
754,ANKRD44,0.287263323908869
755,ANKRD45,0.4544933583287592
756,ANKRD46,0.44809994815287607
757,ANKRD49,0.3774597774099852
758,ANKRD50,0.5650187686811534
759,ANKRD52,0.19835751579516572
760,ANKRD53,0.061935896196057404
761,ANKRD54,0.26832563189244113
762,ANKRD55,0.43740604671029826
763,ANKRD6,0.7597843149556794
764,ANKRD60,0.11397310185768957
765,ANKRD62,0.8235196996246306
766,ANKRD65,0.08711491360234189
767,ANKRD7,0.05496191042946033
768,ANKRD9,0.39624655223074173
769,ANKS1A,0.551673919780188
770,ANKS1B,0.3852462059416529
771,ANKS3,0.3996902554074732
772,ANKS4B,0.008565387411079583
773,ANKS6,0.5414958674733956
774,ANKUB1,0.11076398961888771
775,ANKZF1,0.443535063399924
776,ANLN,0.2930424506442662
777,ANO1,0.35854275772205246
778,ANO10,0.4530402996320469
779,ANO2,0.12246746647675913
780,ANO3,0.5808404810350821
781,ANO4,0.23723434133135188
782,ANO5,0.7628049189435894
783,ANO6,0.44172058518425744
784,ANO7,0.32246044018123
785,ANO8,0.16600572798403676
786,ANO9,0.07024071177063457
787,ANOS1,0.6492910109078819
788,ANP32A,0.3437894740961784
789,ANP32A-IT1,0.11451843722796573
790,ANP32AP1,0.24965273134754729
791,ANP32B,0.2930817684838695
792,ANP32C,0.015735686017449627
793,ANP32D,0.3455681730471396
794,ANP32E,0.5776151792554567
795,ANPEP,0.1574562900292476
796,ANTXR1,0.4202326249521487
797,ANTXR2,0.43330394959920787
798,ANXA1,0.6120873756941614
799,ANXA10,-0.02845108516556521
800,ANXA11,0.47727420757848277
801,ANXA13,0.10032725870496234
802,ANXA2,0.47690330004571196
803,ANXA2P1,0.3163983113737716
804,ANXA2P3,0.1919922639316389
